id,chapter,title,question,options,answer,answer_sets,explanation,law_refs,law_urls,tags,confidence,status,law_as_of,source_tier,question_text_source,answer_source,explanation_source,law_reference_source,review_status,reviewed_at,review_result,source_url,answer_url,explanation_url,page_url
tw-109-tw01-050,tw01,109 年・第 50 題,檢察官向法院聲請羈押被告，地方法院法官在決定是否羈押被告時，關於羈押程序之調查，下列敘述何者最為正確？,"法官在所有令狀審查程序，都是自由證明即可，不必經嚴格證明，故法官認為沒有訊問被告之必要，只要審查檢察官檢送之書面資料及筆錄即可
羈押被告是嚴重侵犯人身自由的強制處分，不只要訊問被告，所有證據都應經嚴格證明
羈押審查程序都必須有檢察官、被告及辯護人在場，由雙方於審查程序加以攻防、辯論
法官依法必須訊問被告，但羈押審查之決定只要自由證明即可",4,4,"爭點：爭點是羈押審查中法官訊問義務、檢察官與辯護人參與，以及羈押要件的證明程度。

規則：法官決定羈押前原則上須訊問被告，並以犯罪嫌疑重大及法定羈押原因為審查對象；羈押審查屬強制處分程序，對事實及證據採自由證明即可，不等同本案有罪判決的嚴格證明。

本題判斷：D同時掌握兩個層次：法官依法必須訊問被告，但羈押審查的證明程度採自由證明。A漏掉訊問義務，B把羈押程序誤作嚴格證明，C又把所有關係人一律在場說成必要。

逐項分析：
A（非官方答案）：刑訴法第101條要求法官訊問被告後始決定是否羈押，不能只看書面資料而一概不訊問。
B（非官方答案）：羈押雖重大，但羈押原因審查不是本案有罪判決，不要求所有證據均經嚴格證明。
C（非官方答案）：檢察官得到場陳述，但不是所有羈押審查均以三方必然同時在場為要件。
D（官方答案）：法官必須訊問被告，而羈押審查採自由證明，故D最為正確。

歷史法提醒：民國109年題目；packet 為現行刑事訴訟法條文映射，未完整還原應試年度實務。

現行法提醒：法源為第三方 API 映射，未逐題人工核對；信心維持 low。

不確定性：法源為第三方 API 映射，未逐題人工核對；信心維持 low。",刑事訴訟法第101條,https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=101,109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-051,tw01,109 年・第 51 題,甲涉嫌於民國105 年組織詐騙集團，經檢察官偵查後發現甲詐騙所得達新臺幣（下同）5 億元，並發現甲名下有於民國98 年購入市值3 億元之別墅一棟及於民國106 年以詐騙所得購入藍寶堅尼跑車一部，並登記在其妻乙之名下。下列敘述何者最為正確？,"甲所有之別墅，係甲犯罪前所購置，與甲涉嫌之犯罪無關，不得扣押
乙名下之藍寶堅尼跑車，非甲名下之財產，不得扣押
檢察官為確保沒收甲之犯罪所得，避免甲脫產規避追徵之執行，可向法院聲請裁定酌量扣押甲所有之別墅
乙名下之藍寶堅尼跑車，非甲名下之財產，得扣押，但法院不得於判決中諭知沒收",3,3,"爭點：犯罪所得追徵保全與第三人名下財產

規則：為確保沒收或追徵，扣押可及於被告其他可供執行的責任財產；取得時間及登記名義不是絕對排除理由，仍要看犯罪所得、實際支配及保全必要性。

本題判斷：甲的別墅雖98年購入，仍可能是追徵保全標的；跑車雖登記乙名下，題幹說明以詐騙所得購入，法院可調查實質支配。C正確指出別墅可酌量扣押避免脫產。

逐項分析：
A（非官方答案）：該敘述錯誤：犯罪前取得不等於絕對不得扣押，追徵保全可及其他責任財產。
B（非官方答案）：該敘述錯誤：配偶登記只是形式名義，不能排除犯罪所得實際取得與支配的調查。
C（官方答案）：該敘述正確：為避免甲脫產，檢察官可向法院聲請酌量扣押別墅確保追徵。
D（非官方答案）：該敘述錯誤：第三人名下並非當然不能沒收，符合要件時法院仍可判決諭知。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：以下依題幹與source_packet可辨識內容說明，現行法亦未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet未必涵蓋全部法源與實務見解，未完成法源核對。","刑法第38-1條,刑事訴訟法第133條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=38-1
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=133",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-052,tw01,109 年・第 52 題,甲擬投資老舊日式木造社區進行都更，其中居民A 始終不願接受。甲為利改建，唆使幫派份子乙趁Ａ不在時放火燒屋。甲唆使乙犯案過程之通話內容，經偵查機關實施通訊監察並錄製為CD 光碟。被告甲經檢察官提起公訴，下列敘述何者錯誤？,"CD 光碟內容屬自白證據
CD 光碟內容屬文書證據
CD 光碟內容屬人證
CD 光碟內容非屬傳聞證據",3,3,"爭點：通訊監察錄音的證據種類、傳聞性與內容證明功能。

規則：通訊監察所得CD是以錄音載體保存資訊的非典型文書或物證；若用來證明通話內容，須依其證明目的判斷傳聞問題。自白是被告向有權訊問者所作的供述，不是所有記錄被告說話的載體都當然成為自白證據。

本題判斷：甲唆使乙放火的通話被錄在CD上，CD本身是記錄內容的證據，不會因內容涉及甲的話就變成「人證」。錄音直接呈現通話本身，非以證人到庭轉述其記憶，故D不屬傳聞；A、B所指可依證明目的理解，但C把載體誤列為人證，故C錯誤。

逐項分析：
A（非官方答案）：正確：若錄音內容包含甲自我涉案的陳述，該陳述可作為自白內容使用，但仍須檢驗任意性與證據能力。
B（非官方答案）：正確：CD是保存通話資訊的記錄載體，作為文書或準文書資料提出並不因錄音而消失。
C（官方答案）：錯誤：人證是由人以陳述供證；CD是物理記錄，不能把光碟本身列為人證。
D（非官方答案）：正確：錄音直接再現原通話，而非以庭外陳述供述者的證言替代原內容，原則上非傳聞。

歷史法提醒：本題為民國109年度題目；應試年度法與現行法可能不同，未逐條重新核對。

現行法提醒：現行法版本與題目年度法源未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；source packet 未逐題完成現行及應試年度法源核對，未完成法源核對。","刑事訴訟法第165-1條,刑事訴訟法第159條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=165-1
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=159",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-053,tw01,109 年・第 53 題,某超商所有價值約新臺幣2400 元之洋酒失竊，警察調取該店之監視器錄影光碟查閱，顯示甲涉嫌重大，警察發通知書通知甲詢問。甲依通知到場說明，但否認犯行，則警察能否違反甲之意願逕行解送檢察官訊問？,"可，甲確實涉嫌重大，有必要儘速偵查終結該案
不可，因甲涉嫌者僅為竊盜罪，若為最輕本刑5 年以上有期徒刑之罪則可
不可，因甲非經拘提或逮捕，係依警察通知到場，不得解送
可，因甲否認犯行，有必要儘速偵查終結該案",3,3,"爭點：爭點是警察依通知書使嫌疑人到場後，能否在其違反意願時直接解送檢察官。

規則：警察通知書是要求犯罪嫌疑人到場詢問的調查手段；合法通知後無正當理由不到場，才得報請檢察官核發拘票。拘提或逮捕到場者才有刑事訴訟法所稱立即解送、訊問的強制到場基礎。

本題判斷：甲是依通知自願到場，並非拘提或逮捕到場；即使涉嫌重大、到場後否認，也不能逕行違反意願解送檢察官，應先有合法拘提或逮捕依據，C正確。

逐項分析：
A（非官方答案）：涉嫌重大或希望迅速終結偵查，不會使自願依通知到場自動轉為可強制解送。
B（非官方答案）：限制並不在竊盜罪刑度是否達五年，而在甲沒有經拘提或逮捕即自願到場。
C（官方答案）：通知到場不是拘提、逮捕；甲既非強制到場，警察不得僅因否認就違反其意願解送。
D（非官方答案）：否認犯行不創設強制解送權限，仍須有拘提或逮捕的法定基礎。

歷史法提醒：民國109年題目；來源為現行刑事訴訟法第71條之1、91、93條摘錄，未完整還原應試年度版本。

現行法提醒：題幹未說明警方後續是否取得拘票或逮捕事由，解析以通知自願到場後立即解送的情境為準。

不確定性：法源為第三方 API 映射，未逐題人工核對；解析依摘錄與官方答案，信心維持 low。","刑事訴訟法第71-1條,刑事訴訟法第91條,刑事訴訟法第93條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=71-1
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=91
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=93",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-054,tw01,109 年・第 54 題,乙與丙訂定買賣古董花瓶契約，並約定翌日將花瓶交付給丙，當乙回家時，發現該花瓶已被其子甲竊取變賣，致無法交付於丙，令丙無法將花瓶價賣他人而受有損失。下列敘述何者最為正確？,"乙向偵查機關申告犯罪事實、請求訴追之意思表示，其告訴即屬合法
乙除向偵查機關申告犯罪事實、請求訴追之意思表示外，且須指明犯人為甲，其告訴始為合法
丙亦為本案竊盜罪之直接被害人，具有告訴權，得向偵查機關申告犯罪、請求訴追之意思表示
甲所犯之罪屬非告訴乃論之罪，乙僅須向偵查機關報案即可",2,2,"爭點：本題要區分竊盜罪的直接被害人、告訴權，以及告訴是否必須指明犯罪人；同時處理親屬間竊盜的告訴乃論規則。

規則：刑事訴訟法第242條要求告訴是向偵查機關申告犯罪事實並請求訴追；告訴人不必正確指明犯人。刑法第324條對一定親屬間財產犯罪設告訴乃論或免除刑罰的特別規則。

本題判斷：花瓶原由乙所有，甲竊取並出售，乙是直接被害人；乙告訴時須表明犯罪事實及訴追意思，但不必先指明甲。丙只是買賣契約的買受人，受損不等於竊盜罪直接被害人。甲是乙之子，題目涉及親屬間規定，不能說只報案即可取代告訴。

逐項分析：
A（非官方答案）：乙只申告犯罪事實而未指明犯人，告訴仍可能成立；但本項沒有處理親屬間告訴規則及完整告訴意思，非本題最正確答案。
B（官方答案）：依本題親屬間竊盜的程序設定，乙除申告犯罪並請求訴追外，還須指明甲為犯人，始符合題目所要求的合法告訴形式。
C（非官方答案）：丙因買賣契約受有履行利益損失，不是甲竊取乙花瓶的直接被害人，沒有該竊盜罪的告訴權。
D（非官方答案）：甲與乙的親屬關係使刑法第324條特別規定有適用可能，不能把案件一概說成非告訴乃論而只要報案。

歷史法提醒：本題為民國109年度試題；本解析未逐條比對應試年度刑法及刑事訴訟法版本與後續修法差異。

現行法提醒：source_packet為第三方法源映射，現行法適用範圍未完成逐題核對。

不確定性：source_packet未標示text-verified；本解析僅依題幹及所列摘錄整理，未完成法源核對，且未經律師逐題審核。","刑事訴訟法第242條,刑法第324條,臺灣高等法院114年度上易字第65號刑事判決","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=242
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0000001&flno=324
https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM,114,%E4%B8%8A%E6%98%93,65,20250409,1",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-055,tw01,109 年・第 55 題,甲涉嫌竊取乙所有之手錶，經檢察官以涉犯竊盜罪嫌提起公訴，法院審理結果，發現甲係故買贓物，該手錶實際上為丁所竊取，檢察官乃於第一審言詞辯論終結前請求更正起訴法條為甲涉犯故買贓物罪，並追加起訴丁涉犯竊盜罪。關於第一審法院判決之敘述，依實務見解，下列敘述何者正確？,"法院就甲部分，應諭知變更起訴法條，改判處故買贓物罪；就丁部分，追加起訴合法，應判處竊盜罪
法院就甲部分，不得變更起訴法條，應判決無罪；就丁部分，追加起訴合法，應判處竊盜罪
法院就甲部分，不得變更起訴法條，應判決無罪；就丁部分，追加起訴不合法，應判決公訴不受理
法院就甲部分，應諭知變更起訴法條，改判處故買贓物罪；就丁部分，追加起訴不合法，應判決公訴不受理",3,3,"爭點：爭點是甲的竊盜起訴能否變更為故買贓物，以及對實際竊賊丁的追加起訴是否具相牽連關係。

規則：刑事訴訟法第300條的法條變更仍以起訴犯罪事實同一為限；第265條追加起訴須與最初起訴的本案相牽連。實務採目的性限縮，追加被告丁的犯罪不得只靠與甲後來被認定的犯罪形成「牽連再牽連」；欠缺要件屬起訴程序違背，依第303條第1款諭知不受理。

本題判斷：甲原被訴的是竊盜，但審理查明甲僅在事後收受手錶，故買贓物與原先指控的竊盜行為在基本犯罪事實及被告角色上不同，不能依第300條逕行改判故買贓物，甲部分應判無罪。丁才是實際竊賊，雖與甲的故買贓物有關，卻不是最初起訴的被告，追加丁不能以牽連再牽連方式擴張第265條；丁部分應公訴不受理，故C正確。

逐項分析：
A（非官方答案）：錯誤：甲的原竊盜指控與事後故買贓物在行為時點及犯罪角色不同，不能逕依第300條變更；且丁的追加也不合法。
B（非官方答案）：錯誤：丁不是原起訴被告，追加欠缺第265條相牽連要件；B只判丁追加合法，前後段不符。
C（官方答案）：正確：甲部分不能由竊盜改判故買贓物應判無罪；丁部分追加程序違背規定，應依第303條第1款判公訴不受理。
D（非官方答案）：錯誤：丁部分雖應不受理，但甲部分不能變更後直接改判故買贓物，D前段錯誤。

歷史法提醒：本題為民國109年度題目；應試年度法與現行法可能不同，本稿未補造 packet 外法源。

現行法提醒：現行法版本未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；source packet 為第三方映射或候選資料，未逐題核對應試年度及現行法源，未完成法源核對。","刑事訴訟法第7條,刑事訴訟法第265條,刑事訴訟法第300條,刑事訴訟法第303條,最高法院113年度台上字第1792號刑事判決,最高法院112年度台上字第3744號刑事判決","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=7
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=265
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=300
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=303
https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM,113,台上,1792,20240627,1
https://judgment.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPSM,112,台上,3744,20231004,1",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-056,tw01,109 年・第 56 題,甲自訴乙傷害，經法院判決有罪（下稱前案），甲於法院判決送達後因前揭受傷醫治無效，因傷致死，始終未據得提起自訴之人上訴，檢察官認甲之死亡與乙之加害有因果關係，遂對乙以傷害致人於死罪提起公訴（下稱後案），下列敘述何者正確？,"甲死亡後，檢察官未擔當訴訟，故前案尚未確定
前案與後案為同一事實，前案既經判決確定，後案應諭知免訴判決
前案與後案為同一事實，前案既未判決確定，後案應諭知不受理判決
前案與後案為不同事實，前案雖經判決確定，後案仍應為實體判決",2,2,"爭點：本題爭點是前案傷害確定後死亡與後案傷害致死的既判力。

規則：自訴傷害案判決送達後，上訴期間經過即確定；其後被害人死亡是同一加害事實產生的結果，檢察官不能以較重結果重新起訴。前案既判力成立時，後案應諭知免訴。

本題判斷：甲死亡不會使已確定的前案失效；後案的傷害致死與前案傷害具有同一基本事實，屬既判事項，應依刑訴法第302條免訴，而非不受理或另作實體判決。

逐項分析：
A（非官方答案）：A敘述錯誤：自訴人死亡不會阻止前案在上訴期間屆滿時確定。
B（官方答案）：B敘述正確：前後案同一基本事實且前案已確定，後案應諭知免訴。
C（非官方答案）：C敘述錯誤：前案已因未上訴而確定，不是尚未確定而不受理。
D（非官方答案）：D敘述錯誤：後來出現死亡結果不使同一加害事實變成可再次實體審判。

歷史法提醒：題目年度法與現行法未逐條比對。

現行法提醒：法源欄僅沿用本題 source_packet，未主張已完成全文查證。

不確定性：未完成法源核對；部分資料是候選法源或僅供概念比對，請以官方試題、答案與現行法再核對。","刑事訴訟法第332條,刑事訴訟法第302條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=332
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=302",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-057,tw01,109 年・第 57 題,有關刑事簡式審判程序之證據調查，下列敘述何者正確？,"證人以書面代到庭之陳述，未經向當事人宣讀或告以要旨，不得作為判斷之依據
對於得為證據之證物，非經提示當事人使其辨認，不得作為判斷之依據
對於得為證據之被告自白，於有關犯罪事實之其他證據調查完畢前，亦得調查之
對於法院依職權傳喚到場證人，未令當事人交互詰問，其供述皆無證據能力",3,3,"爭點：簡式審判程序中書面證人陳述、物證提示、被告自白調查時點及交互詰問的證據能力。

規則：簡式審判程序放寬調查方式，但仍須讓當事人知悉證據內容並保障防禦；證人書面陳述須宣讀或告以要旨，物證須提示辨認。被告自白在簡式程序得依審判需要先予調查，不必機械等到其他犯罪事實證據全部調查完畢。

本題判斷：A、B、D分別把宣讀、提示或交互詰問的程序要求說成絕對不存在或絕對無證據能力，均過度。C所述是簡式程序對被告自白調查順序的特別彈性，得在其他證據完畢前調查，故C。

逐項分析：
A（非官方答案）：A不正確：書面代到庭陳述若已依法告以要旨、使當事人知悉，並非一律不得作判斷依據。
B（非官方答案）：B不正確：物證提示是重要程序，但選項用「未提示即絕對不得」概括，未考慮簡式程序的調查方式及當事人知悉情形。
C（官方答案）：C正確：簡式審判得依程序需要先調查被告自白，不必等犯罪事實的其他證據全部完畢。
D（非官方答案）：D不正確：未交互詰問不會使法院依職權傳喚的證人供述「皆」無證據能力，仍須看程序及當事人異議。

歷史法提醒：本題為歷年試題；應試年度法規版本未逐條核對。

現行法提醒：相關現行法與實務尚未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-058,tw01,109 年・第 58 題,有關不服地方法院第一審判決提起上訴，其上訴理由記載是否合法，依實務見解，下列敘述何者正確？,"不服第一審通常程序判決，上訴第二審時，上訴書狀僅記載「量刑過重」，為合法上訴
第一審判處死刑，被告上訴第二審時，其上訴書狀僅記載「量刑過重」，為合法上訴
不服第一審通常程序判決，上訴第二審時，如上訴書狀未敘述上訴理由，法院得直接判決駁回
不服第一審簡易判決，上訴第二審時，上訴書狀應記載具體理由，否則上訴不合法",2,2,"爭點：爭點是刑事第一審判決上訴時，上訴理由的具體程度是否足夠，以及死刑、通常程序判決與簡易判決是否有不同規則。

規則：刑事上訴原則上須表明不服的具體理由；但對死刑判決，法律對被告上訴採較寬保障，僅表示量刑過重仍可認為已合法提起上訴。通常程序判決與簡易判決則不能任意以一句量刑過重取代應提出的理由。

本題判斷：B的判決主文是死刑，涉及最嚴重的人身權剝奪，法律容許被告以量刑過重表達不服而進入第二審。A的通常程序判決沒有具體指摘，C把理由欠缺的處理說成法院得直接判決駁回，D則錯把簡易判決一律要求具體理由。

逐項分析：
A（非官方答案）：通常程序判決的上訴不能只用量刑過重概括表示而免除理由要求；該理由與程序判決的爭執內容也未具體對應。
B（官方答案）：第一審判處死刑時，被告上訴採較寬的程序保障；上訴書狀記載量刑過重，已足以表示對死刑判決的具體不服，屬合法上訴。
C（非官方答案）：理由未敘述時通常先涉及補正或上訴不合法的程序處理，不能逕以通常程序的第二審實體判決取代法定程序。
D（非官方答案）：簡易判決上訴有其特別的理由記載規則，不能概括說一律必須具體記載，否則當然不合法。

歷史法提醒：本題為民國109年題目；內嵌來源未標示 text-verified，無法確認應試年度刑事訴訟法版本。

現行法提醒：現行刑事上訴理由及死刑案件寬認標準未由來源逐題核對。

不確定性：來源為 third-party-mapped-current-law，並非逐題 text-verified；未完成法源核對，實務對上訴理由具體性的適用仍應查判決原文。","刑事訴訟法第344條,刑事訴訟法第361條,刑事訴訟法第455-1條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=344
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=361
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=455-1",109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
tw-109-tw01-059,tw01,109 年・第 59 題,當事人不服法院駁回其關於調查證據之聲請，應如何請求救濟，下列敘述何者正確？,"向直接上級法院提起抗告。因法院駁回調查證據之聲請，必須作成裁定，當事人不服法院之裁定，得抗告於直接上級法院
向原審法院聲明異議。因法院駁回調查證據之聲請，屬於審判長或受命法官有關調查證據之處分，當事人不服，得向原審法院聲明異議
向直接上級法院提起抗告或上訴均可。因法院駁回調查證據之聲請，必須作成裁定，當事人不服法院之裁定，得抗告於直接上級法院；如當事人未提起抗告，則得於提起上訴時主張
法院駁回調查證據之聲請，屬於判決前關於訴訟程序之裁定，當事人不得聲明不服，僅能於上訴時主張",4,4,"爭點：駁回調查證據聲請的救濟方式

規則：審判長或受命法官對證據調查所為程序指揮，屬訴訟指揮處分，當事人應向原審法院聲明異議；不是可單獨抗告的終局裁定。

本題判斷：法院駁回調查證據聲請屬程序指揮，應依B聲明異議，故B。

逐項分析：
A（非官方答案）：法律判斷：選項內容為「向直接上級法院提起抗告。因法院駁回調查證據之聲請，必須作成裁定，當事人不服法院之裁定，得抗告於直接上級法院」。此項涉及 tw-109-tw01-059 題所設定的主體、要件或程序效果；就題示事實而言，相關法律前提不能成立。；應依本題具體法律要件判斷。
B（非官方答案）：法律判斷：選項內容為「向原審法院聲明異議。因法院駁回調查證據之聲請，屬於審判長或受命法官有關調查證據之處分，當事人不服，得向原審法院聲明異議」。此項涉及 tw-109-tw01-059 題所設定的主體、要件或程序效果；就題示事實而言，相關法律前提不能成立。；應依本題具體法律要件判斷。
C（非官方答案）：法律判斷：選項內容為「向直接上級法院提起抗告或上訴均可。因法院駁回調查證據之聲請，必須作成裁定，當事人不服法院之裁定，得抗告於直接上級法院；如當事人未提起抗告，則得於提起上訴時主張」。此項涉及 tw-109-tw01-059 題所設定的主體、要件或程序效果；就題示事實而言，相關法律前提不能成立。；應依本題具體法律要件判斷。
D（官方答案）：法律判斷：選項內容為「法院駁回調查證據之聲請，屬於判決前關於訴訟程序之裁定，當事人不得聲明不服，僅能於上訴時主張」。此項涉及 tw-109-tw01-059 題所設定的主體、要件或程序效果；就題示事實而言，相關法律前提可以成立。；應依本題具體法律要件判斷。

歷史法提醒：歷年題目的應試年度法規版本尚未逐題核對。

現行法提醒：現行法與判例尚未逐題核對。

不確定性：題目法源未逐題核對，未完成法源核對。",,,109,low,ok,ROC-109,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=109120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=109120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/109-comprehensive-law-1-criminal
