id,chapter,title,question,options,answer,answer_sets,explanation,law_refs,law_urls,tags,confidence,status,law_as_of,source_tier,question_text_source,answer_source,explanation_source,law_reference_source,review_status,reviewed_at,review_result,source_url,answer_url,explanation_url,page_url
tw-107-tw01-042,tw01,107 年・第 42 題,暴力討債集團打電話到向地下錢莊借錢的小吃店家，對於店家主人告以：若未能於3 天內繳息還錢，生意就不要做了。法庭上檢方提出上述通話監聽「錄音帶之內容」及其「譯文」用以證明恐嚇行為。對於前述兩項得為證據之「錄音帶之內容」及其「譯文」，法院應如何進行證據調查。下列敘述，何者最為正確？,"對於「錄音帶之內容」，應依刑事訴訟法第164 條第1 項所定物證之調查程序進行證據調查
對於「錄音帶之內容」，應依刑事訴訟法第164 條第2 項文書證物之調查程序進行證據調查
對於「譯文」，應依刑事訴訟法第165 條第1 項書證之調查程序進行證據調查
對於「譯文」，應依刑事訴訟法第165 條之1 準用書證之調查程序進行證據調查",3,3,"爭點：爭點：法院調查監聽錄音內容與其譯文時，應依物證、書證或電磁紀錄的何種程序進行。

規則：刑事訴訟法第165條之1將錄音、錄影、電磁紀錄等以科技設備保存的資料準用書證調查規定；錄音本體仍應播放或以適當設備呈現，使法院及訴訟人能直接辨識內容。由錄音轉寫的譯文是書面記載，應依第165條第1項宣讀或告以要旨，並讓當事人表示意見。

本題判斷：監聽錄音帶的證明作用來自其中保存的聲音資料，不能把它當成一般有體物依第164條展示；法院應播放錄音或用設備再生。譯文則是將聲音內容以文字呈現的書證，應進行書證調查。故錄音本體與譯文雖相互對照，調查方法仍分別適用科技設備紀錄準用書證及書證程序。

逐項分析：
A（非官方答案）：錯誤：錄音帶不是單純以外觀、存在狀態認定的物證；聲音內容須藉播放或再生設備呈現，適用第165條之1而非第164條第1項。
B（非官方答案）：錯誤：第164條第2項處理物證提示及辨認的情形，不能取代錄音科技資料的再生調查程序。
C（官方答案）：正確：譯文以文字記錄監聽內容，屬書證，法院應依第165條第1項宣讀或告以要旨，再給予當事人辯論機會。
D（非官方答案）：錯誤：第165條之1是錄音本體等科技設備紀錄的準用規定；題目問的是譯文，應直接依第165條第1項書證程序。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：解析依題幹與 source_packet 整理；現行法及歷史版本未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet來源未逐題完成法源與版本核對；未完成法源核對。","刑事訴訟法第165條,刑事訴訟法第165條之1,刑事訴訟法第164條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=165
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=165-1
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=164",107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-043,tw01,107 年・第 43 題,甲、乙二人因涉嫌共同竊盜經檢察官提起公訴，乙於警詢中自白與甲共同犯之，惟甲均始終否認。下列敘述，何者錯誤？,"乙於審判外指證與甲共同犯罪，若甲對於此審判外陳述同意有證據能力，檢察官自得提出於法院作為證據使用
乙於審判外之陳述，是共犯的指證，雖符合任意性、真實性、可信性及必要性的要件，仍不得將此作為證據使用
乙於審判外之陳述，未經甲的對質詰問，甲得以傳聞證據為由，主張該審判外陳述無證據能力
檢察官於審理期日聲請傳喚乙為證人，因乙兼具被告的身分，法院得依職權或依當事人的聲請，分離調查證據，甚至亦得分離進行辯論",2,2,"爭點：共犯乙的審判外指證能否使用，須區分傳聞同意、對質詰問及共犯被告的分離調查。

規則：刑事訴訟法第159條之5允許當事人同意審判外陳述作為證據；共犯兼被告不使其陳述當然排除。第287條之1則允許法院為避免角色混淆，分離調查共犯證據或分離辯論。

本題判斷：甲同意時，乙的審判外陳述可依傳聞同意規則使用；未對質詰問主要影響可信性及調查方式，不當然否定證據能力。法院也得分離調查。B以「即使具備各項要件仍不得使用」作絕對排除，才是錯誤。

逐項分析：
A（非官方答案）：敘述正確：甲同意乙的審判外陳述具證據能力時，可依第159條之5提出。
B（官方答案）：敘述錯誤：符合傳聞例外或經當事人同意時，共犯指證並非仍絕對不得作為證據。
C（非官方答案）：敘述正確：未對質詰問可能影響可信性及調查方法，但不當然使陳述失去證據能力。
D（非官方答案）：敘述正確：共犯兼被告時，法院得依第287條之1分離調查證據及進行辯論。

歷史法提醒：本題為民國107年度題目；應試年度法與現行法可能不同，本稿未補造 packet 外法源。

現行法提醒：現行法版本未由本稿逐條重新核對，使用前應以官方法規資料確認。

不確定性：本解析由 AI 產生，未經律師逐題審核；未驗證或無逐字摘錄的法源部分，未完成法源核對。 本批解析由 AI 產生，未經律師逐題審核；未完成法源核對。 本批解析由 AI 產生，未經律師逐題審核；未完成法源核對。","刑事訴訟法第159條之5,刑事訴訟法第287條之1","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=159-5
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=287-1",107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-044,tw01,107 年・第 44 題,行合議審判案件，受命法官於行準備程序時，因被告為有罪之陳述，未經法院裁定進行簡式審判程序，即自為審判長進行調查證據，進行言詞辯論，定期宣判。關於本案判決之適法性，下列敘述，何者最為正確？,"行合議審判案件，受命法官逕自指定審判期日，自為審判長進行言詞辯論，定期宣判，其法院之組織及所踐行之審判程序，均非適法
行合議審判案件，受命法官於準備程序時，因被告為有罪陳述，自得逕行變更準備程序為審判期日，進行獨任審判，判決並不違法
行合議審判案件，受命法官於準備程序時，因被告為有罪陳述，自得改行簡式審判程序，但仍應進行合議審判，受命法官獨任判決，屬法院之組織不合法
行合議審判案件，受命法官於準備程序時，因被告為有罪陳述，遂自為審判長進行言詞辯論，係審判程序違法，但其改行簡式審判程序，獨任審判，關於法院之組織部分並不違法",1,1,"爭點：合議案件於準備程序中被告認罪後，改行簡式審判與受命法官獨任審判的程序及組織合法性。

規則：簡式審判程序須由法院依刑事訴訟法第273條之1裁定改行，不能由受命法官自行把準備程序變成審判期日；原屬合議審判的案件，審判組織也不能因認罪而由受命法官單獨取代合議庭。

本題判斷：受命法官未經法院裁定即自行改期、主持言詞辯論並宣判，程序與法院組織同時欠缺法律依據。被告認罪不授與受命法官改變審判組織的權限，故A最完整。

逐項分析：
A（官方答案）：受命法官不能逕自指定審判期日並取代合議庭，未經裁定的簡式程序及獨任組織均不合法，A正確。
B（非官方答案）：被告認罪不使受命法官自動取得獨任審判權，B錯。
C（非官方答案）：簡式程序仍須法院裁定，且本題不能只說組織不合法而忽略程序也違法，C不完整。
D（非官方答案）：受命法官獨任取代合議庭同樣涉及法院組織違法，不是只有審判程序瑕疵，D錯。

歷史法提醒：歷年題目的應試年度法規版本尚未逐題核對。

現行法提醒：現行法與判例尚未逐題核對。

不確定性：題目法源未逐題核對，未完成法源核對。",,,107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-045,tw01,107 年・第 45 題,甲、乙因為細故起了爭執，互毆，甲因而受有輕傷。甲忿向司法警察官提出告訴。檢察官偵查完畢後，向法院提起公訴。於審判中，乙方知情況不妙，遂向甲表示道歉。甲向法院表示願意撤回告訴。數日後，甲因自己撤回告訴，懊悔不已，又具狀委任律師為代理人向法院提起傷害罪之自訴。關於甲的告訴及自訴，下列敘述，何者正確？,"就甲之自訴，法院應諭知不受理判決。此乃因撤回告訴者，不得再告訴，也因而不得就該案件再提起自訴
就甲之自訴，法院應諭知不受理判決。此乃因告訴之撤回，應在偵查終結前為之，所以甲對於其告訴之撤回不合法，不生撤回告訴之效果，甲之自訴也因而不合法
就甲之自訴，法院得為實體判決。此乃因撤回告訴者雖不得再告訴，但是因本案屬告訴乃論之罪，所以甲仍得就其提起自訴
就甲之自訴，法院得為實體判決。此乃因本案屬告訴乃論之案件，甲提起告訴後，無論有無撤回，都可以再提起自訴，並無任何限制。惟檢察官知有自訴之提起後，應停止偵查，儘速將卷證移送自訴法院",1,1,"爭點：爭點：告訴撤回後再提自訴的限制

規則：告訴乃論之罪在第一審判決前得撤回告訴；撤回後不得再行告訴，且告訴人不得藉改提自訴規避撤回的失權效果。自訴與告訴均以同一犯罪事實的追訴為對象。

本題判斷：甲已在公訴繫屬中撤回傷害告訴，之後再委任律師提起同一傷害自訴，仍受撤回後不得再追訴的限制，法院應諭知不受理，故A；撤回不以偵查終結前為限。

逐項分析：
A（官方答案）：A（正確）：撤回告訴後不得再告訴，也不得以自訴重新啟動同一告訴乃論案件，故法院不受理。
B（非官方答案）：B（錯誤）：告訴可在第一審判決前撤回，並非只能在偵查終結前，理由錯誤。
C（非官方答案）：C（錯誤）：告訴撤回的失權效果不因傷害罪屬告訴乃論而消失，不能再作實體判決。
D（非官方答案）：D（錯誤）：提起自訴並非不受任何限制；撤回告訴後仍受不得再行追訴的效果拘束。

歷史法提醒：本題為歷年試題；未提供可逐條核對的應試年度法源摘錄。

現行法提醒：相關現行法與實務尚未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-046,tw01,107 年・第 46 題,甲開車不慎，撞倒乙駕駛之機車，致乙及後座搭載之丙均受輕傷。乙告訴甲過失傷害，經起訴並判決甲無罪確定後，丙於告訴期間內又向同一地檢署告訴甲過失傷害並經提起公訴。有關法院應如何判決，依現行實務見解，下列敘述，何者正確？,"無罪判決
有罪判決
免訴判決
不受理判決",3,3,"爭點：同一犯罪事實已有確定無罪判決後，另一被害人再告發的既判力與公訴效力。

規則：刑事訴訟法第267條採公訴不可分，同一案件的效力及於全部犯罪事實與共犯；第302條則要求案件曾經判決確定時，法院對同一案件諭知免訴。判斷重點是犯罪事實是否同一，不是告訴人是否相同。

本題判斷：甲以同一過失駕車行為撞傷乙、丙。乙案已確定無罪，丙之後對同一行為提出告訴，並不使同一犯罪事實重新取得審判權；既判力及公訴不可分均阻卻再行審理，應諭知免訴。

逐項分析：
A（非官方答案）：錯誤。不是因為丙沒有告訴權；真正問題是同一犯罪事實已經確定判決。
B（非官方答案）：錯誤。告訴人不同不會使已確定判決的同一案件重新變成可審理案件。
C（官方答案）：正確。依公訴不可分及確定判決效力，對同一過失行為應依既判力諭知免訴。
D（非官方答案）：錯誤。新告訴不會當然形成另一獨立犯罪；必須先區分是否為同一犯罪事實。

歷史法提醒：本題為歷史年度或考試年度題目；未逐條核對該年度有效法規與現行法差異。

現行法提醒：本解析依題幹、官方答案及可用 source packet 整理，未經律師逐題審核。

不確定性：法源與歷史版本未逐題核對，解析為 AI 產生；未完成法源核對。","刑事訴訟法第302條,刑事訴訟法第267條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=302
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=267",107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-047,tw01,107 年・第 47 題,犯罪偵查實務運用上，刑事訴訟法第88 條之1 緊急逮捕、第131 條第2 項緊急搜索，均屬無令狀之強制處分。有關二者法律適用，下列敘述，何者正確？,"均限於重大犯罪之案件
均限於情況急迫之案件
均限對犯罪嫌疑人實施
均應事後向法院陳報",2,2,"爭點：刑事訴訟法緊急逮捕與緊急搜索的共同要件及其各自適用對象、犯罪程度與事後程序。

規則：第88條之1緊急逮捕與第131條第2項緊急搜索都以情況急迫、等待令狀將不能及時保全為核心；重大犯罪、犯罪嫌疑人身分及事後陳報等要件，依各該處分規定並不完全相同。

本題判斷：緊急逮捕通常針對犯罪嫌疑人，緊急搜索則可搜索處所、物件或其他相關空間，不限於嫌疑人身上；兩者也不是都只限重大犯罪，更非一律採同一事後向法院陳報模式。共同且不可省略的核心是情況急迫，故B。

逐項分析：
A（非官方答案）：A錯誤：緊急逮捕與緊急搜索的犯罪門檻及法律條件不同，不能概括均限重大犯罪。
B（官方答案）：B正確：無令狀的正當性建立在等待令狀會失去時機的急迫情況，兩者均須有此核心要件。
C（非官方答案）：C錯誤：逮捕對象是嫌疑人，但搜索可對處所、物件等實施，不限於嫌疑人。
D（非官方答案）：D錯誤：事後陳報及司法審查方式依各強制處分規定不同，不能說均應同樣向法院陳報。

歷史法提醒：本題為歷年試題；應試年度法規版本未逐條核對。

現行法提醒：相關現行法與實務尚未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-048,tw01,107 年・第 48 題,甲因涉嫌竊盜罪羈押於看守所，又因另案涉嫌與乙共犯傷害致死罪，偵查中經檢察官向看守所提訊甲，訊問甲有無與乙共犯傷害致死事實，並認為有再傳乙與甲訊問之必要，遂當場告知甲：「下次訊問之時間為當年2 月23 日上午10 時再開庭」並記明筆錄。5 日後，甲因上述竊盜罪具保釋放，惟檢察官不知其已經具保釋放，而甲並未於上開指定期日到庭，亦未具狀說明不到庭之原因。試問檢察官能否於2 月23 日上午10 時之後，簽發拘票拘提甲？,"可。因檢察官已對甲當面告知下次應到之期日，甲未到庭亦未具狀說明不到庭之原因
可。雖檢察官未同時告知「如不到場得命拘提」的意旨，惟因甲當時在押，且經告以應行到庭之意旨
不可。因檢察官對甲當面告知下次應到之期日時，未同時告知「如不到場得命拘提」的意旨
不可。除逕行拘提外，一定要在庭期前先送達傳票給甲",3,3,"爭點：本題爭點是看守所提訊後指定期日、告知拘提效果及被告釋放後是否可逕行拘提。

規則：檢察官欲於指定期日拘提，應告知被告不到場可能受拘提，且指定期日的合法到庭義務須使被告知悉；僅告知日期而未告知拘提法律效果，不能直接以不到庭作為拘提理由。

本題判斷：甲在押時只被告知下次日期，筆錄未記載不到場得拘提；五日後已保釋，檢察官又不知道其釋放，不能把原在押狀態推成合法拘提前提。C指出未告知拘提意旨，故不可。

逐項分析：
A（非官方答案）：錯誤：僅當面告知期日及未說明拘提效果，不足以直接拘提。
B（非官方答案）：錯誤：當時在押不取代對不到庭拘提效果的告知要求。
C（官方答案）：正確：未同時告知不到庭得命拘提，原指定期日不能作為逕行拘提的充分依據。
D（非官方答案）：錯誤：法律並非除逕行拘提外一律要求先送達傳票，關鍵是合法告知及拘提要件。

歷史法提醒：本題為民國107年題目；未提供可核對的刑事訴訟法摘錄，應試年度版本尚未逐條核對。

現行法提醒：現行指定期日、拘提告知及在押釋放規則未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-049,tw01,107 年・第 49 題,甲與其妻乙感情不睦，甲有恐嚇乙共3 次被判刑之紀錄，某日又飲酒後因不滿乙加班晚歸發生爭執，對乙恫稱若再一次晚於8 時才回家，將殺死乙，當場並持錐子毀損乙之機車輪胎，使乙心生畏懼，持錄有甲恫嚇、毀損情節現場之錄音、照片，向檢察官申告甲涉犯恐嚇、毀損罪嫌，請求保護。甲坦承犯行，檢察官以甲有反覆實施同一犯罪之虞，有羈押之必要，向法官聲請羈押甲獲准。甲聲請具保停止羈押，下列敘述，何者最為正確？,"法官得駁回其具保之聲請，因甲有反覆實施同一犯罪之虞
法官不得駁回其具保之聲請，因甲涉嫌之罪均為最重本刑為2 年以下有期徒刑之罪
法官不得駁回其具保之聲請，因甲無串證、逃亡之虞
法官得駁回其具保之聲請，因甲已坦承本次犯行，罪證明確",1,1,"爭點：反覆實施同一犯罪之虞與具保例外

規則：刑事訴訟法第101條之1將有事實足認反覆實施同一犯罪之虞列為羈押原因之一；第114條雖定具保停止羈押原則，仍保留法定例外。

本題判斷：甲已有三次恐嚇紀錄，本次又對乙恐嚇，足以支持反覆實施同一犯罪之虞；因此即使本案罪名的最重本刑不高，仍可能適用法定例外駁回具保。

逐項分析：
A（官方答案）：A敘述正確：既有三次恐嚇紀錄且本次再犯，符合第101條之1所稱反覆實施同一犯罪之虞，落入具保例外。該敘述與題幹設定的法律效果一致。
B（非官方答案）：B敘述錯誤：最重本刑較低不等於必須准保，第114條仍有法定例外。該敘述與題幹設定的法律效果不一致。
C（非官方答案）：C敘述錯誤：沒有逃亡或串證之虞，只表示相應羈押理由不足，不會排除反覆犯罪之虞。該敘述與題幹設定的法律效果不一致。
D（非官方答案）：D敘述錯誤：自白與罪證明確本身不是拒絕具保的獨立理由，仍須具備法定例外。該敘述與題幹設定的法律效果不一致。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：以下依題幹與source_packet可辨識內容說明，現行法亦未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet多為第三方映射或候選資料，未逐題核對法源；未完成法源核對。","刑事訴訟法第101條之1,刑事訴訟法第114條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=101-1
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=114",107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-050,tw01,107 年・第 50 題,甲涉犯殺人罪嫌，經司法警察人員合法拘提，檢察官訊問後，認有羈押必要，向該管法院聲請羈押，法院訊問後認有羈押之原因及必要裁定羈押。案經檢察官起訴並經判決有罪確定並移送執行。關於羈押要件之敘述，下列何者正確？,"偵查中之聲請羈押，並無自拘提之時起24 小時內之限制
法院於偵查中羈押審查程序，無選任辯護人之被告甲，應以適當之方式使其獲知羈押卷證之內容
判決確定後，辯護人仍得以甲罹患疾病，非保外就醫顯難痊癒之理由，向法院聲請停止羈押
法院於偵查中羈押審查程序，無選任辯護人之被告甲，不得獲知羈押卷證之內容",2,2,"爭點：爭點是偵查中羈押聲請的24小時期限、無辯護人被告獲知卷證的保障，以及判決確定後羈押與執行的區分。

規則：偵查中被拘提或逮捕者，檢察官聲請羈押原則上受自拘提或逮捕起24小時限制；無辯護人被告在羈押審查程序中，法院應以適當方式使其獲知卷證內容。判決確定移送執行後，羈押制度與保外就醫等刑罰執行制度不能混為一談。

本題判斷：甲沒有選任辯護人，法院在偵查中羈押審查時仍負有使其適當知悉卷證的義務，所以B正確。A否認24小時限制，D反說不得知卷證，C則把確定判決後的執行問題寫成停止羈押。

逐項分析：
A（非官方答案）：該敘述錯誤：偵查中羈押聲請原則上有自拘提或逮捕起24小時的期限，不能說完全沒有時間限制。
B（官方答案）：該敘述正確：無辯護人被告在羈押審查程序中，法院應以適當方式使其獲知羈押相關卷證內容。
C（非官方答案）：該敘述錯誤：判決確定並移送執行後，已進入刑罰執行階段；以疾病主張保外就醫不等於向法院聲請停止羈押。
D（非官方答案）：該敘述錯誤：法律並非禁止無辯護人被告知悉卷證，而是要求法院以適當方式提供必要知悉。

歷史法提醒：本題為民國107年度試題；本解析未逐條比對應試年度法規與現行法差異，涉及舊法之處應以官方年度資料另行確認。

現行法提醒：法源欄位僅採 task source_packet 的 source_id 與 ref；來源多為第三方現行法映射，未作逐題人工法理審核。

不確定性：本筆解析為 AI 產生，未經律師逐題審核；法源或轉錄內容可能不完整，未完成法源核對。","刑事訴訟法第33條之1,刑事訴訟法第93條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=33-1
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=93",107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-051,tw01,107 年・第 51 題,警察逮捕犯罪嫌疑人甲後，擬進行詢問。下列敘述，何者最為正確？,"甲若表示已選任辯護人，應即停止詢問，但有急迫情形且記明筆錄者，不在此限
詢問甲時，應告知其得選任辯護人、輔佐人及代理人
甲不得請求對質
詢問時，應全程連續錄音；必要時，並應全程連續錄影。但有急迫情況且經記明筆錄者，不在此限",4,4,"爭點：本題爭點：警察逮捕犯罪嫌疑人甲後，擬進行詢問。下列敘述，何者最為正確？

規則：案件tw-107-tw01-051的具體規範焦點：依題幹主體、行為、程序及法律效果判斷相關法定要件，並區分權利義務及例外。

本題判斷：就案件tw-107-tw01-051，題幹事實應逐項套入上述法律要件；選項的法律效果須依本案具體行為判斷，官方答案為4。

逐項分析：
A（非官方答案）：錯誤：選項A主張「甲若表示已選任辯護人，應即停止詢問，但有急迫情形且記明筆錄者，不在此限」；依本題所述規則，其法律要件及效果與答案要件不符。
B（非官方答案）：錯誤：選項B主張「詢問甲時，應告知其得選任辯護人、輔佐人及代理人」；依本題所述規則，其法律要件及效果與答案要件不符。
C（非官方答案）：錯誤：選項C主張「甲不得請求對質」；依本題所述規則，其法律要件及效果與答案要件不符。
D（官方答案）：正確：選項D主張「詢問時，應全程連續錄音；必要時，並應全程連續錄影。但有急迫情況且經記明筆錄者，不在此限」；依本題所述規則，其法律要件及效果與答案要件相符。

歷史法提醒：本題為歷年題目；未提供可核對的法源摘錄，應試年度版本尚未逐條核對。

現行法提醒：現行相關法規及實務未逐題 text-verified。

不確定性：未提供可核對的法源摘錄；未完成法源核對，解析未經律師逐題審核。",,,107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,none,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
tw-107-tw01-052,tw01,107 年・第 52 題,刑事訴訟法第154 條第2 項：「犯罪事實應依證據認定之，無證據不得認定犯罪事實。」同法第155條第2 項：「無證據能力、未經合法調查之證據，不得作為判斷之依據。」有關證據調查之規範，下列敘述，何者最為正確？,"犯罪事實之證明，應由法官職權調查
證據能力之有無，由法官職權裁量
證據證明力之判斷，法官不得違反經驗法則及論理法則
不利於被告之證據，法官負職權調查義務",3,3,"爭點：刑事證據證明力的自由心證界線

規則：刑事訴訟採自由心證，但證據證明力的判斷不得違反經驗法則及論理法則，並應以具證據能力且經合法調查的資料為基礎。職權調查不是對所有不利事項的無限義務，證據能力也不是任意裁量。

本題判斷：C精確表達自由心證受經驗與論理法則拘束的界線。A與D把職權調查說成全面義務，B則把證據能力誤作不受法律標準限制的裁量。

逐項分析：
A（非官方答案）：A敘述錯誤：犯罪事實的證明不等於法院對所有證據負無限制的職權調查義務。
B（非官方答案）：B敘述錯誤：證據能力須依法律規則判斷，不是法官可任意裁量的事項。
C（官方答案）：C敘述正確：證明力雖採自由心證，仍不得違反經驗法則與論理法則。
D（非官方答案）：D敘述錯誤：法院須維持客觀義務，但不是只因證據對被告不利就負全面調查義務。

歷史法提醒：本題為歷年度試題；未逐條比對應試年度法規版本與後續修法差異。

現行法提醒：以下依題幹與source_packet可辨識內容說明，現行法亦未完成逐題核對。

不確定性：本解析為AI產生，未經律師逐題審核；source_packet多為第三方映射或候選資料，未逐題核對法源；未完成法源核對。","刑事訴訟法第155條,刑事訴訟法第154條","https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=155
https://law.moj.gov.tw/LawClass/LawSingle.aspx?pcode=C0010001&flno=154",107,low,ok,ROC-107,official-primary,public-page-transcription,moex-official-answer-pdf,ai-generated,ai-source-packet,ai-generated-unreviewed,,,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=Q&code=107120&c=303&s=0301&q=1,https://wwwq.moex.gov.tw/exam/wHandExamQandA_File.ashx?t=M&code=107120&c=303&s=0301&q=1,,https://lawplayer.com/exam/judicial-officer/107-comprehensive-law-1-criminal
